TransactionID,Date,CustomerID,Amount,Category,PaymentMode,MerchantID,BranchID,Notes,Status,Location,DeviceID,Campaign,TaxAmount,DiscountAmount,is_refund,neg_non_refund,is_outlier
T100641,2025-01-08 10:41:00,C4506,3370.76,Health,Cash,M204,B10,,Completed,Kolkata,D5521,New Launch,264.31,236.14,False,False,False
T100643,2025-01-08 10:43:00,C4157,3279.75,Health,UPI,M424,B42,,Completed,Kolkata,D2245,New Launch,96.09,41.68,False,False,False
T100647,2025-01-08 10:47:00,C2092,1128.02,Health,NetBanking,M403,B12,Promo applied,Completed,Kolkata,D1537,Festive Offer,328.86,10.09,False,False,False
T100653,2025-01-08 10:53:00,C4059,3305.38,Entertainment,Cash,M534,B14,,Completed,Mumbai,D1063,No Campaign,283.04,266.43,False,False,False
T100654,2025-01-08 10:54:00,C1452,2749.75,Entertainment,Cash,M670,B6,Discount applied,Completed,Chennai,D2679,Festive Offer,359.49,86.42,False,False,False
T100658,2025-01-08 10:58:00,C3521,778.47,Electronics,Cash,M593,B3,,Completed,Delhi,D4210,No Campaign,481.69,16.98,False,False,False
T100660,2025-01-08 11:00:00,C3388,354.33,Entertainment,NetBanking,M585,B16,Promo applied,Completed,Bangalore,D1517,Festive Offer,365.03,215.82,False,False,False
T100663,2025-01-08 11:03:00,C2312,599.28,Electronics,Cash,M873,B6,Discount applied,Completed,Delhi,D4750,New Launch,292.08,261.3,False,False,False
T100686,2025-01-08 11:26:00,C3839,2876.53,Health,Cash,M129,B38,Discount applied,Completed,Chennai,D8519,Summer Sale,366.95,295.34,False,False,False
T100694,2025-01-08 11:34:00,C1851,615.8,Food,Cash,M506,B39,Promo applied,Completed,Mumbai,D7600,Festive Offer,162.3,7.26,False,False,False
T100695,2025-01-08 11:35:00,C2687,186.35,Food,Cash,M555,B25,,Completed,Delhi,D4423,Festive Offer,338.18,42.01,False,False,False
T100698,2025-01-08 11:38:00,C4746,1358.44,Clothing,NetBanking,M747,B7,,Completed,Mumbai,D3812,Festive Offer,30.89,88.53,False,False,False
T100704,2025-01-08 11:44:00,C2636,4241.9,Entertainment,Cash,M637,B9,Discount applied,Completed,Bangalore,D5384,New Launch,273.79,197.57,False,False,False
T100708,2025-01-08 11:48:00,C2440,3370.92,Electronics,Card,M185,B43,,Completed,Delhi,D2046,Summer Sale,367.87,128.07,False,False,False
T100709,2025-01-08 11:49:00,C2191,4225.79,Food,UPI,M219,B25,Discount applied,Completed,Chennai,D5221,No Campaign,487.43,153.86,False,False,False
T100710,2025-01-08 11:50:00,C4913,865.04,Clothing,Card,M499,B13,,Completed,Chennai,D2031,Summer Sale,345.72,213.29,False,False,False
T100715,2025-01-08 11:55:00,C1011,2114.05,Entertainment,UPI,M342,B40,Discount applied,Completed,Chennai,D1483,Summer Sale,13.17,95.06,False,False,False
T100716,2025-01-08 11:56:00,C2630,1701.99,Electronics,Card,M471,B48,,Completed,Bangalore,D8089,Festive Offer,331.92,49.84,False,False,False
T100717,2025-01-08 11:57:00,C4373,3021.52,Entertainment,Cash,M469,B11,,Completed,Chennai,D5545,No Campaign,72.28,170.51,False,False,False
T100721,2025-01-08 12:01:00,C1753,2052.27,Electronics,NetBanking,M276,B35,Promo applied,Completed,Chennai,D8496,No Campaign,355.09,189.91,False,False,False
T100732,2025-01-08 12:12:00,C1417,4515.86,Health,UPI,M959,B2,Discount applied,Completed,Mumbai,D8771,Summer Sale,487.78,168.08,False,False,False
T100733,2025-01-08 12:13:00,C1114,1048.59,Clothing,UPI,M974,B46,Discount applied,Completed,Bangalore,D6800,Summer Sale,499.46,113.43,False,False,False
T100739,2025-01-08 12:19:00,C2649,268.97,Health,UPI,M734,B10,,Completed,Chennai,D9248,New Launch,439.27,145.2,False,False,False
T100743,2025-01-08 12:23:00,C4447,3162.17,Food,Card,M163,B22,Promo applied,Completed,Mumbai,D7697,New Launch,294.99,268.71,False,False,False
T100749,2025-01-08 12:29:00,C1675,1694.77,Health,Card,M623,B9,Promo applied,Completed,Delhi,D3351,No Campaign,11.07,77.76,False,False,False
T100750,2025-01-08 12:30:00,C4465,2159.79,Clothing,NetBanking,M304,B19,Discount applied,Completed,Kolkata,D5239,New Launch,199.34,172.86,False,False,False
T100752,2025-01-08 12:32:00,C3504,3791.54,Entertainment,UPI,M245,B28,Discount applied,Completed,Kolkata,D6740,No Campaign,283.76,290.3,False,False,False
T100754,2025-01-08 12:34:00,C3239,1659.76,Health,UPI,M887,B21,Discount applied,Completed,Delhi,D5145,New Launch,297.22,251.23,False,False,False
T100757,2025-01-08 12:37:00,C2122,1171.5,Health,NetBanking,M980,B40,,Completed,Bangalore,D6583,New Launch,43.67,238.13,False,False,False
T100762,2025-01-08 12:42:00,C2687,2247.27,Groceries,Cash,M402,B23,Promo applied,Completed,Delhi,D2255,New Launch,185.06,122.4,False,False,False
T100767,2025-01-08 12:47:00,C4851,4202.76,Groceries,Cash,M662,B12,,Completed,Bangalore,D6626,Summer Sale,417.88,242.25,False,False,False
T100768,2025-01-08 12:48:00,C4440,4896.38,Electronics,UPI,M810,B20,,Completed,Delhi,D1032,New Launch,343.23,114.26,False,False,False
T100769,2025-01-08 12:49:00,C4766,379.18,Health,Cash,M310,B35,Promo applied,Completed,Delhi,D1588,Summer Sale,112.53,131.49,False,False,False
T100782,2025-01-08 13:02:00,C2365,2121.53,Food,Cash,M970,B34,Promo applied,Completed,Delhi,D6198,New Launch,383.03,288.5,False,False,False
T100788,2025-01-08 13:08:00,C1395,3192.84,Electronics,UPI,M297,B1,,Completed,Chennai,D5342,Festive Offer,89.3,115.01,False,False,False
T100790,2025-01-08 13:10:00,C4304,2370.21,Entertainment,Cash,M775,B39,,Completed,Bangalore,D4384,No Campaign,494.98,195.35,False,False,False
T100797,2025-01-08 13:17:00,C3782,3615.88,Groceries,Cash,M768,B7,Discount applied,Completed,Bangalore,D8948,New Launch,162.84,209.28,False,False,False
T100800,2025-01-08 13:20:00,C1850,2895.97,Health,Card,M118,B35,Promo applied,Completed,Mumbai,D2882,No Campaign,58.7,117.76,False,False,False
T100805,2025-01-08 13:25:00,C4140,534.53,Electronics,UPI,M107,B18,Promo applied,Completed,Chennai,D3317,No Campaign,332.03,241.36,False,False,False
T100807,2025-01-08 13:27:00,C1395,3969.7,Food,UPI,M542,B3,Discount applied,Completed,Chennai,D3574,Festive Offer,159.95,210.22,False,False,False
T100808,2025-01-08 13:28:00,C4096,2135.37,Clothing,NetBanking,M249,B5,,Completed,Delhi,D9831,Festive Offer,438.82,211.73,False,False,False
T100810,2025-01-08 13:30:00,C3938,1371.2,Electronics,Card,M631,B11,Discount applied,Completed,Kolkata,D2176,New Launch,290.47,192.88,False,False,False
T100811,2025-01-08 13:31:00,C2492,1289.75,Health,Cash,M503,B26,,Completed,Delhi,D5790,No Campaign,343.43,82.45,False,False,False
T100813,2025-01-08 13:33:00,C4636,3084.57,Entertainment,Cash,M902,B19,,Completed,Chennai,D3193,Summer Sale,410.57,101.22,False,False,False
T100815,2025-01-08 13:35:00,C2167,2266.78,Health,Cash,M582,B4,Discount applied,Completed,Delhi,D7589,No Campaign,483.17,208.54,False,False,False
T100816,2025-01-08 13:36:00,C3616,1902.45,Electronics,UPI,M201,B25,Promo applied,Completed,Mumbai,D6623,Summer Sale,315.03,293.39,False,False,False
T100821,2025-01-08 13:41:00,C2209,499.65,Entertainment,Cash,M795,B25,Promo applied,Completed,Delhi,D1772,Festive Offer,471.43,70.27,False,False,False
T100829,2025-01-08 13:49:00,C1732,3507.26,Groceries,UPI,M240,B18,,Completed,Delhi,D6705,Summer Sale,0.55,57.37,False,False,False
T100835,2025-01-08 13:55:00,C4080,4904.23,Food,Card,M116,B46,,Completed,Bangalore,D1664,No Campaign,320.16,217.84,False,False,False
T100837,2025-01-08 13:57:00,C1953,976.06,Entertainment,UPI,M929,B36,Discount applied,Completed,Kolkata,D3223,No Campaign,318.92,294.43,False,False,False
T100843,2025-01-08 14:03:00,C2197,531.58,Groceries,NetBanking,M726,B23,Discount applied,Completed,Bangalore,D7107,New Launch,338.07,192.19,False,False,False
T100849,2025-01-08 14:09:00,C3842,3026.45,Entertainment,Cash,M381,B43,Promo applied,Completed,Bangalore,D7772,Summer Sale,168.69,8.08,False,False,False
T100850,2025-01-08 14:10:00,C3681,2390.79,Food,NetBanking,M427,B44,Discount applied,Completed,Bangalore,D7900,No Campaign,244.25,61.15,False,False,False
T100853,2025-01-08 14:13:00,C3076,1754.43,Clothing,Cash,M445,B43,,Completed,Kolkata,D2068,Summer Sale,388.84,122.55,False,False,False
T100855,2025-01-08 14:15:00,C2445,1119.99,Health,NetBanking,M602,B9,Promo applied,Completed,Kolkata,D8538,Summer Sale,440.18,53.91,False,False,False
T100860,2025-01-08 14:20:00,C2856,4358.07,Clothing,NetBanking,M788,B33,,Completed,Chennai,D2753,No Campaign,72.02,198.45,False,False,False
T100861,2025-01-08 14:21:00,C2365,3213.02,Clothing,NetBanking,M487,B14,Discount applied,Completed,Kolkata,D1957,Festive Offer,357.47,9.85,False,False,False
T100865,2025-01-08 14:25:00,C4398,1147.22,Electronics,Card,M589,B28,Discount applied,Completed,Kolkata,D7046,New Launch,321.51,221.82,False,False,False
T100878,2025-01-08 14:38:00,C1090,2291.58,Clothing,NetBanking,M678,B23,,Completed,Delhi,D1099,Summer Sale,274.49,11.57,False,False,False
T100880,2025-01-08 14:40:00,C2881,2626.01,Entertainment,UPI,M794,B11,,Completed,Kolkata,D6365,Festive Offer,30.27,190.4,False,False,False
T100882,2025-01-08 14:42:00,C1038,392.42,Groceries,Cash,M330,B23,Promo applied,Completed,Delhi,D6543,Festive Offer,286.3,135.66,False,False,False
T100883,2025-01-08 14:43:00,C4197,2986.26,Groceries,Cash,M662,B32,,Completed,Delhi,D8005,Festive Offer,458.71,52.33,False,False,False
T100885,2025-01-08 14:45:00,C1172,3431.95,Food,Card,M263,B40,,Completed,Mumbai,D9567,Summer Sale,153.35,295.16,False,False,False
T100890,2025-01-08 14:50:00,C2081,1947.48,Groceries,Cash,M260,B2,,Completed,Kolkata,D4182,Summer Sale,43.71,233.87,False,False,False
T100892,2025-01-08 14:52:00,C3523,2059.71,Clothing,Cash,M674,B39,,Completed,Bangalore,D4017,No Campaign,34.56,278.71,False,False,False
T100896,2025-01-08 14:56:00,C2384,2656.37,Food,NetBanking,M867,B13,Promo applied,Completed,Mumbai,D2023,No Campaign,211.89,232.61,False,False,False
T100897,2025-01-08 14:57:00,C2958,1080.96,Electronics,Card,M613,B16,Discount applied,Completed,Kolkata,D3840,Festive Offer,253.6,59.4,False,False,False
T100900,2025-01-08 15:00:00,C2996,145.87,Electronics,UPI,M895,B1,Discount applied,Completed,Mumbai,D5976,Festive Offer,436.03,26.71,False,False,False
T100905,2025-01-08 15:05:00,C2531,3681.7,Entertainment,UPI,M701,B35,,Completed,Kolkata,D9296,Festive Offer,50.77,88.01,False,False,False
T100910,2025-01-08 15:10:00,C1933,146.31,Groceries,NetBanking,M805,B26,,Completed,Chennai,D6366,Festive Offer,204.62,243.66,False,False,False
T100912,2025-01-08 15:12:00,C1133,3018.41,Health,NetBanking,M116,B14,Discount applied,Completed,Delhi,D7914,New Launch,269.47,76.99,False,False,False
T100913,2025-01-08 15:13:00,C3105,146.87,Health,NetBanking,M551,B45,Promo applied,Completed,Bangalore,D6567,Summer Sale,372.21,213.61,False,False,False
T100916,2025-01-08 15:16:00,C3719,4560.02,Electronics,UPI,M231,B32,Promo applied,Completed,Delhi,D4734,No Campaign,317.68,54.85,False,False,False
T100917,2025-01-08 15:17:00,C3220,4533.44,Health,UPI,M365,B24,Promo applied,Completed,Delhi,D3630,Summer Sale,252.91,132.99,False,False,False
T100920,2025-01-08 15:20:00,C2172,225.58,Clothing,Cash,M134,B16,Promo applied,Completed,Bangalore,D7510,No Campaign,239.12,45.07,False,False,False
T100922,2025-01-08 15:22:00,C3933,3767.89,Groceries,Cash,M665,B21,Promo applied,Completed,Mumbai,D5560,No Campaign,479.53,105.96,False,False,False
T100924,2025-01-08 15:24:00,C1202,2499.96,Food,Card,M113,B45,Promo applied,Completed,Delhi,D1916,Summer Sale,212.74,159.37,False,False,False
T100925,2025-01-08 15:25:00,C3811,488.39,Electronics,Cash,M315,B36,Discount applied,Completed,Chennai,D7585,Festive Offer,95.74,154.64,False,False,False
T100927,2025-01-08 15:27:00,C2699,4661.19,Groceries,Cash,M871,B29,,Completed,Bangalore,D6988,New Launch,425.82,0.33,False,False,False
T100934,2025-01-08 15:34:00,C2256,2577.85,Health,Card,M730,B41,Discount applied,Completed,Chennai,D8600,Summer Sale,271.22,263.59,False,False,False
T100938,2025-01-08 15:38:00,C4486,4158.89,Health,Card,M149,B29,Discount applied,Completed,Bangalore,D9046,Festive Offer,441.97,57.71,False,False,False
T100940,2025-01-08 15:40:00,C2396,3961.31,Clothing,UPI,M299,B9,,Completed,Bangalore,D3086,New Launch,274.7,284.48,False,False,False
T100951,2025-01-08 15:51:00,C1967,2118.69,Groceries,Cash,M434,B3,,Completed,Bangalore,D7477,Summer Sale,25.16,293.76,False,False,False
T100955,2025-01-08 15:55:00,C1667,4044.37,Electronics,NetBanking,M867,B7,Promo applied,Completed,Mumbai,D4211,Summer Sale,493.3,250.12,False,False,False
T100956,2025-01-08 15:56:00,C1372,3917.0,Clothing,NetBanking,M242,B41,Discount applied,Completed,Delhi,D7774,Festive Offer,435.63,235.46,False,False,False
T100961,2025-01-08 16:01:00,C1089,4455.15,Clothing,UPI,M982,B20,Discount applied,Completed,Chennai,D1832,Festive Offer,106.23,234.58,False,False,False
T100964,2025-01-08 16:04:00,C4387,4906.09,Clothing,Cash,M657,B10,Promo applied,Completed,Kolkata,D1480,Festive Offer,312.92,100.33,False,False,False
T100966,2025-01-08 16:06:00,C1539,4571.29,Electronics,UPI,M130,B31,,Completed,Bangalore,D5673,No Campaign,263.47,11.48,False,False,False
T100969,2025-01-08 16:09:00,C1040,2287.32,Clothing,UPI,M754,B46,,Completed,Delhi,D8238,Summer Sale,108.09,152.47,False,False,False
T100970,2025-01-08 16:10:00,C1739,3684.97,Entertainment,Card,M478,B24,,Completed,Mumbai,D9742,No Campaign,272.29,70.75,False,False,False
T100972,2025-01-08 16:12:00,C2946,1354.84,Entertainment,NetBanking,M931,B4,Discount applied,Completed,Mumbai,D7719,Festive Offer,376.08,72.0,False,False,False
T100984,2025-01-08 16:24:00,C3956,52.43,Electronics,Cash,M531,B9,Promo applied,Completed,Bangalore,D3675,Summer Sale,288.71,242.82,False,False,False
T100987,2025-01-08 16:27:00,C4324,2105.97,Clothing,UPI,M217,B17,Promo applied,Completed,Chennai,D8574,Festive Offer,475.34,82.1,False,False,False
T100988,2025-01-08 16:28:00,C1389,4593.68,Entertainment,Card,M801,B48,,Completed,Kolkata,D9251,Festive Offer,10.91,112.43,False,False,False
T100989,2025-01-08 16:29:00,C2617,1805.11,Entertainment,UPI,M980,B24,Promo applied,Completed,Chennai,D5962,Festive Offer,410.43,81.17,False,False,False
T100993,2025-01-08 16:33:00,C2838,3689.4,Entertainment,UPI,M165,B31,,Completed,Chennai,D1534,Festive Offer,349.84,111.64,False,False,False
T100997,2025-01-08 16:37:00,C3871,722.07,Clothing,UPI,M876,B19,Promo applied,Completed,Kolkata,D2659,Festive Offer,70.23,246.51,False,False,False
T101001,2025-01-08 16:41:00,C1876,205.53,Health,Card,M346,B11,Discount applied,Completed,Chennai,D7559,Summer Sale,447.66,243.4,False,False,False
T101002,2025-01-08 16:42:00,C2028,2659.41,Entertainment,NetBanking,M697,B26,Promo applied,Completed,Delhi,D1824,Festive Offer,455.1,92.31,False,False,False
T101007,2025-01-08 16:47:00,C4136,275.6,Entertainment,NetBanking,M532,B49,Promo applied,Completed,Mumbai,D4681,New Launch,367.72,109.05,False,False,False
T101021,2025-01-08 17:01:00,C2484,724.98,Food,Card,M784,B26,Discount applied,Completed,Mumbai,D2924,No Campaign,390.15,62.96,False,False,False
T101025,2025-01-08 17:05:00,C1510,4760.68,Groceries,Cash,M837,B33,Discount applied,Completed,Delhi,D9651,No Campaign,141.16,117.67,False,False,False
T101026,2025-01-08 17:06:00,C1384,3297.89,Health,Cash,M104,B6,Promo applied,Completed,Bangalore,D6345,No Campaign,341.01,227.28,False,False,False
T101029,2025-01-08 17:09:00,C1517,2570.58,Groceries,Card,M618,B21,,Completed,Bangalore,D1588,New Launch,329.97,239.94,False,False,False
T101033,2025-01-08 17:13:00,C4934,4427.11,Electronics,Card,M268,B43,Promo applied,Completed,Kolkata,D7499,Festive Offer,53.82,116.36,False,False,False
T101036,2025-01-08 17:16:00,C3818,4167.22,Health,UPI,M680,B19,Discount applied,Completed,Bangalore,D7645,No Campaign,368.77,221.66,False,False,False
T101041,2025-01-08 17:21:00,C3724,2372.88,Food,UPI,M708,B12,Promo applied,Completed,Chennai,D1961,Festive Offer,302.16,110.95,False,False,False
T101044,2025-01-08 17:24:00,C1082,3392.48,Electronics,Card,M598,B1,Discount applied,Completed,Chennai,D8456,Summer Sale,442.62,22.31,False,False,False
T101045,2025-01-08 17:25:00,C2168,853.27,Electronics,Cash,M957,B24,Discount applied,Completed,Delhi,D9630,Festive Offer,130.98,132.0,False,False,False
T101049,2025-01-08 17:29:00,C2901,1121.97,Clothing,Cash,M570,B11,,Completed,Kolkata,D4382,Summer Sale,273.08,227.96,False,False,False
T101060,2025-01-08 17:40:00,C3081,46.61,Entertainment,Cash,M280,B29,,Completed,Delhi,D2576,Summer Sale,306.06,127.77,False,False,False
T101064,2025-01-08 17:44:00,C2574,4835.91,Health,Card,M834,B12,,Completed,Chennai,D2639,New Launch,148.87,117.27,False,False,False
T101071,2025-01-08 17:51:00,C4962,2844.55,Clothing,NetBanking,M554,B8,Discount applied,Completed,Chennai,D1336,Summer Sale,427.28,239.14,False,False,False
T101075,2025-01-08 17:55:00,C2077,3527.99,Electronics,Card,M309,B24,,Completed,Bangalore,D2742,Summer Sale,375.31,252.21,False,False,False
T101076,2025-01-08 17:56:00,C1235,4962.4,Health,NetBanking,M387,B46,Discount applied,Completed,Bangalore,D3970,New Launch,414.15,203.01,False,False,False
T101080,2025-01-08 18:00:00,C1762,2896.07,Food,Card,M724,B3,,Completed,Mumbai,D6386,Summer Sale,457.33,67.54,False,False,False
T101091,2025-01-08 18:11:00,C1577,641.42,Entertainment,NetBanking,M379,B12,Promo applied,Completed,Chennai,D1024,No Campaign,144.64,89.12,False,False,False
T101101,2025-01-08 18:21:00,C3145,4686.94,Groceries,UPI,M894,B26,,Completed,Delhi,D8680,No Campaign,324.6,235.37,False,False,False
T101108,2025-01-08 18:28:00,C3017,2112.4,Clothing,Cash,M109,B32,Promo applied,Completed,Delhi,D1160,New Launch,107.84,67.82,False,False,False
T101110,2025-01-08 18:30:00,C1248,4588.93,Food,Card,M291,B27,Promo applied,Completed,Kolkata,D5505,Festive Offer,141.13,275.84,False,False,False
T101120,2025-01-08 18:40:00,C3128,2924.03,Health,UPI,M387,B24,Promo applied,Completed,Kolkata,D5817,Festive Offer,334.6,5.34,False,False,False
T101121,2025-01-08 18:41:00,C3180,2335.21,Electronics,UPI,M720,B39,Discount applied,Completed,Chennai,D5717,Festive Offer,466.07,103.56,False,False,False
T101123,2025-01-08 18:43:00,C3947,4044.61,Entertainment,Card,M958,B18,,Completed,Delhi,D5674,Festive Offer,54.22,66.56,False,False,False
T101124,2025-01-08 18:44:00,C1137,3067.25,Groceries,UPI,M341,B32,,Completed,Chennai,D9967,Summer Sale,342.63,81.86,False,False,False
T101126,2025-01-08 18:46:00,C4472,4857.48,Clothing,Card,M551,B37,,Completed,Chennai,D5015,New Launch,261.44,5.09,False,False,False
T101130,2025-01-08 18:50:00,C2875,3300.7,Electronics,UPI,M340,B46,Promo applied,Completed,Kolkata,D8723,New Launch,57.01,169.77,False,False,False
T101133,2025-01-08 18:53:00,C3593,3717.09,Health,Cash,M762,B41,,Completed,Bangalore,D7369,No Campaign,275.12,106.35,False,False,False
T101134,2025-01-08 18:54:00,C4845,2500.22,Electronics,Cash,M672,B47,Promo applied,Completed,Mumbai,D3094,Festive Offer,406.67,81.41,False,False,False
T101139,2025-01-08 18:59:00,C4818,469.69,Electronics,UPI,M548,B14,Promo applied,Completed,Mumbai,D9304,Summer Sale,127.51,202.38,False,False,False
T101142,2025-01-08 19:02:00,C2906,1751.98,Health,Card,M418,B2,,Completed,Kolkata,D5311,Festive Offer,228.59,88.05,False,False,False
T101148,2025-01-08 19:08:00,C3142,3807.4,Electronics,UPI,M566,B34,Discount applied,Completed,Mumbai,D6570,No Campaign,305.9,241.73,False,False,False
T101152,2025-01-08 19:12:00,C4591,4355.32,Clothing,Card,M491,B2,,Completed,Kolkata,D4865,Summer Sale,47.86,84.53,False,False,False
T101154,2025-01-08 19:14:00,C1359,1725.27,Clothing,Card,M852,B33,,Completed,Bangalore,D3687,Summer Sale,94.42,188.31,False,False,False
T101155,2025-01-08 19:15:00,C3947,467.77,Electronics,UPI,M845,B35,,Completed,Mumbai,D9007,New Launch,132.84,145.58,False,False,False
T101159,2025-01-08 19:19:00,C2887,3287.37,Entertainment,Card,M176,B12,Discount applied,Completed,Delhi,D8195,Summer Sale,120.22,193.05,False,False,False
T101161,2025-01-08 19:21:00,C1666,3340.82,Electronics,NetBanking,M761,B44,Discount applied,Completed,Bangalore,D2175,Festive Offer,433.28,286.06,False,False,False
